"","Plasmablast","NaiveB","MemoryB","NaiveCD4T","EMCD4T","CMCD4T","TRegs","NaiveCD8T","MemoryCD8T","NKT","NKcells","mDC","pDC","CMonocytes","NMonocyte"
"ZYX",0.221559277340764,0.417553496508851,0.522327836565641,0.501286538568195,0.690468773322493,0.621216668440403,0.601111737147475,0.457537687581373,0.681634462598055,0.683191482226702,0.756329644765915,0.686543684283903,0.494101990605709,0.810795392482903,0.686322166049266
"PLEKHF2",0.360727300626428,0.905757911337777,0.358728104338088,0.43827136980622,0.498776888332527,0.46567158034102,0.291075049613189,0.369697395053581,0.452151067303223,0.416621157560512,0.470841600008228,0.602870961121083,0.367478568324336,0.486810533428808,0.445143193944711
"ORAI2",0.443433672441153,0.910735509330157,0.434782510159752,0.436103995171107,0.524029832699813,0.470048351554427,0.441621508482673,0.342490854701298,0.523442486841323,0.565489011325399,0.523518814660042,0.673475188582343,0.621598505781,0.551997120988531,0.424083725219813
"LILRA5",0.278016128825146,0.1,0.344332083802883,0.133948186049363,0.149470550419807,0.148268196555518,0.1,0.231564415201059,0.1,0.1,0.165795535103447,0.446664434422801,0.481235749882694,0.811867771543927,0.732920735224435
"PRKCB",0.540411527452975,0.967722325347349,0.558590627156888,0.68149712136583,0.822375708391118,0.771717396942372,0.56357957309834,0.536438857736164,0.89210311580767,0.855532571827595,0.973919338303843,0.720227162295619,0.548097487265233,0.7993596543296,0.701600352625343
"POU2F2",0.479973702904488,1.01163199312394,0.616763616363205,0.555001085759642,0.675321010670634,0.651155570433334,0.813034963822654,0.584747290478836,0.573830376343853,0.521030300386057,0.577220123104717,0.825197110641917,0.512987557388646,0.903429670231104,0.770353776601754
"CIITA",0.183975978854978,0.835464292980694,0.523477023809398,0.183111527082769,0.18972815167191,0.195746848530741,0.24784857904328,0.1,0.290092280301229,0.28075334366034,0.332395133880912,0.693162843065107,0.595738254253293,0.617976663074516,0.565513985797749
"AIF1",0.448553669244322,0.378689586215734,0.477322739721248,0.800811292955946,0.425900139882139,0.461040064389818,0.293615726281438,0.718425477706986,0.373031451612018,0.507238801808898,0.235647154032526,1.21799721369486,0.71167809343607,0.630661313186508,0.390208883694856
"TIMP1",0.398862372371176,0.402999005563416,0.626552643758158,0.594238641486805,0.870979004306775,0.81654598938363,0.439239169220522,0.55212124707801,0.71742910217441,0.631656457038638,0.790286176923946,0.883251269157854,0.346391678340677,0.836972579939968,0.758860982126422
"STAG3",0.246851737002065,0.828594619058148,0.219634508197788,0.307903257520356,0.298903973830584,0.299944426251284,0.40487212417452,0.510157361362312,0.302661268991587,0.277903259870454,0.314385774992937,0.340754826243187,0.331124572103391,0.209641203560929,0.241634495577716
"NCF1",0.565933294765917,1.03489305925196,0.608339072151388,0.711263157705123,0.710117672037491,0.633756941172552,0.612893248342589,0.61616835666157,0.589920482001329,0.563796519761992,0.337459347518459,0.850248944154661,0.580707868558313,0.948807622206457,0.930124150210353
